id,Name,Gender,Language,Meaning,,,,
2273,Gaurish,Boy,Tamil,Lord Shiva,,,,
2274,Gaurishankar,Boy,Tamil,Lord Shiva and Gauri ( Parvati ),,,,
2275,Gaurishankar,Boy,Tamil,peak of the Himalayas,,,,
2276,Gaurisuta,Boy,Tamil,Son Of Gauri. Lord Ganesha,,,,
2277,Gautam,Boy,Tamil,Lord Buddha,,,,
2278,Gaveshan,Boy,Tamil,search,,,,
2279,Gayan,Boy,Tamil,"Singing, The Sky",,,,
2280,Geet,Boy,Tamil,song,,,,
2282,Ghalib,Boy,Tamil,excellent,,,,
2283,Ghanaanand,Boy,Tamil,happy like cloud,,,,
2284,Ghanapriya,Boy,Tamil,lover of clouds ( peacock ),,,,
2285,Ghanashyam,Boy,Tamil,"dark cloud, Lord Krishna",,,,
2286,Ghanendra,Boy,Tamil,lord of clouds (Lord Indra ),,,,
2287,Ghanshyam,Boy,Tamil,Lord Krishna,,,,
2288,Girdhari,Boy,Tamil,Lord Krishna,,,,
2289,Giri,Boy,Tamil,Mount,,,,
2290,Giridhar,Boy,Tamil,one who holds ( lifts ) mountain (Lord Krishna),,,,
2291,Giridhar,Boy,Tamil,One who holds mountain,,,,
2292,Girijanandan,Boy,Tamil,son of Girija (Lord Ganesh),,,,
2293,Girik,Boy,Tamil,Lord Shiva,,,,
2294,Girilal,Boy,Tamil,son of mountain,,,,
2296,Girindra,Boy,Tamil,Lord Shiva,,,,
2297,Giriraj,Boy,Tamil,Lord of mountain,,,,
2298,Giriraj,Boy,Tamil,Lord of mountain ( Himalaya ),,,,
2299,Girish,Boy,Tamil,God of mountain,,,,
2300,Girish,Boy,Tamil,God of mountain (Lord Shiva),,,,
2301,Girivar,Boy,Tamil,Lord Krishna,,,,
2302,Girvaan,Boy,Tamil,language of God,,,,
2303,Gitashri,Boy,Tamil,Bhagavat Gita,,,,
2304,GnanaThangam,Boy,Tamil,Learned,,,,
2305,GnanaVel,Boy,Tamil,God Murugan,,,,
2306,GnanaVelan,Boy,Tamil,God Murugan,,,,
2307,GnanaVendan,Boy,Tamil,Learned,,,,
2308,Gnani,Boy,Tamil,Learned,,,,
2309,Gobhil,Boy,Tamil,a Sanskrit scholar,,,,
2310,Gogula,Boy,Tamil,Lord Krishna,,,,
2311,Gokul,Boy,Tamil,a village near Mathura,,,,
2312,Gopal,Boy,Tamil,"Krishna, cowherd",,,,
2313,Gopal,Boy,Tamil,"Lord Krishna, cow herd",,,,
2314,Gopan,Boy,Tamil,protection,,,,
2316,Gopesh,Boy,Tamil,Lord Krishna,,,,
2317,Gopi,Boy,Tamil,protector of cows (female,,,,
2318,Gopichand,Boy,Tamil,name of a king,,,,
2319,Gorakh,Boy,Tamil,cowherd,,,,
2320,Gorakh-naath,Boy,Tamil,saint of Gorakh community,,,,
2321,Goral,Boy,Tamil,Lovable,,,,
2322,Goswamee,Boy,Tamil,master of cows,,,,
2323,Govardhan,Boy,Tamil,name of a mountain in Gokul,,,,
2324,Govind,Boy,Tamil,Cowherd,,,,
2325,Govind,Boy,Tamil,cowherd (Lord Krishna),,,,
2326,Govinda,Boy,Tamil,Lord Krishna,,,,
2327,Govindan,Boy,Tamil,God Venkateswaran,,,,
2328,Grishm,Boy,Tamil,Heat,,,,
2329,Gudakesha,Boy,Tamil,the archer Arjuna,,,,
2330,Gul,Boy,Tamil,Flower,,,,
2331,Gulab,Boy,Tamil,rose,,,,
2333,Gulal,Boy,Tamil,Colour red,,,,
2334,Gulshan,Boy,Tamil,Garden of flowers,,,,
2335,Gulzar,Boy,Tamil,gardener,,,,
2336,Gulzarilal,Boy,Tamil,name of Lord Krishna,,,,
2337,Guna,Boy,Tamil,Bestowed with Qualities,,,,
2338,Gunaakar,Boy,Tamil,an ancient King,,,,
2339,Gunagya,Boy,Tamil,Knower of Virtues,,,,
2340,Gunaja,Boy,Tamil,Virtuous maiden,,,,
2341,Gunalan,Boy,Tamil,Man of Virtues,,,,
2342,Gunamay,Boy,Tamil,Virtuous,,,,
2343,Gunaratna,Boy,Tamil,jewel of virtue,,,,
2345,GunaSeelan,Boy,Tamil,Man of Virtues,,,,
2346,Gunin,Boy,Tamil,Virtuous,,,,
2347,Gunina,Boy,Tamil,Lord Of all virtues. Lord Ganesh,,,,
2348,Gunvant,Boy,Tamil,Virtuous,,,,
2349,Gurbachan,Boy,Tamil,Promise of the guru,,,,
2350,Gurbachan,Boy,Tamil,promise or words of the guru,,,,
2351,Gurcharan,Boy,Tamil,feet of the guru,,,,
2353,Gurdayal,Boy,Tamil,compassionate guru,,,,
2355,Gurdeep,Boy,Tamil,Lamp of the guru,,,,
2356,Gurjas,Boy,Tamil,Fame of Lord,,,,
2357,Gurman,Boy,Tamil,Heart of Guru,,,,
2358,Gurmeet,Boy,Tamil,Friend of the guru,,,,
2359,Gurmukh Gurnam,Boy,Tamil,Name of the guru,,,,
2360,Gurnam,Boy,Tamil,name of the guru,,,,
2361,Gurpreet,Boy,Tamil,The loved one of the Guru or God,,,,
2362,Gursharan,Boy,Tamil,refuge at the guru,,,,
2364,Guru,Boy,Tamil,"master, teacher , one who shows the path",,,,
2365,Guru,Boy,Tamil,"Teacher, master, priest",,,,
2366,Gurubachan,Boy,Tamil,the voice of the Guru,,,,
2367,Gurucharan,Boy,Tamil,the feet of the Guru,,,,
2368,Gurudas,Boy,Tamil,servant of the guru,,,,
2370,Gurudatt,Boy,Tamil,Bestowed by a Guru,,,,
2371,Gurudutt,Boy,Tamil,gift of the guru,,,,
2372,Gurusharan,Boy,Tamil,refuge at the guru,,,,
2373,Guruttam,Boy,Tamil,the Greatest Teacher,,,,
2374,Gyan,Boy,Tamil,knowledge,,,,
2375,Gyandev,Boy,Tamil,lord of knowledge,,,,
2376,Gyaneshwar,Boy,Tamil,lord of knowledge,,,,
2377,"Gajra , Gajara",Girl,Tamil,garland of flowers,,,,
2378,"Gajra, Gajara",Girl,Tamil,garland of flowers,,,,
2379,Gandhali,Girl,Tamil,Sweet scent,,,,
2380,Ganesa,Girl,Tamil,good luck,,,,
2381,Ganga,Girl,Tamil,River Ganga,,,,
2382,Ganga,Girl,Tamil,"Indian river Ganga ( Bhagirathi, Mandakini)",,,,
2383,Gangi,Girl,Tamil,Goddess Durga,,,,
2384,Gangika,Girl,Tamil,River,,,,
2385,Ganika,Girl,Tamil,Flower,,,,
2386,Ganjan,Girl,Tamil,Exceding,,,,
2387,Garati,Girl,Tamil,Virtuous woman,,,,
2389,Gargi,Girl,Tamil,Name of a learned woman,,,,
2390,Gargi,Girl,Tamil,"name of a learned woman, Goddes Durga",,,,
2391,Garima,Girl,Tamil,Warmth,,,,
2392,Garima,Girl,Tamil,"prowess, strength, honor",,,,
2393,Gaura,Girl,Tamil,"Goddes Parvati, name of a raaga",,,,
2394,Gaura,Girl,Tamil,"Goddes Parvati, also name of a raaga",,,,
2395,Gauri,Girl,Tamil,Parvati,,,,
2396,Gauri,Girl,Tamil,"Goddes Parvati, fair complexioned",,,,
2397,Gaurika,Girl,Tamil,Pretty young girl,,,,
2398,Gaurika,Girl,Tamil,young lady,,,,
2399,Gautami,Girl,Tamil,River Godavari,,,,
2400,Gautami,Girl,Tamil,river Godavari in India,,,,
2401,Gayatri,Girl,Tamil,"Mother of the Vedas, Goddess Saraswati",,,,
2402,Gayatri,Girl,Tamil,"mother of the Vedas, also a Goddess",,,,
2403,Geet,Girl,Tamil,Melody,,,,
2404,Geeta,Girl,Tamil,Holy book of the Hindus,,,,
2405,Geeti,Girl,Tamil,Melody,,,,
2406,Gina,Girl,Tamil,Silvery,,,,
2407,Ginni,Girl,Tamil,Precious gold coin,,,,
2408,Gira,Girl,Tamil,Language,,,,
2409,Giribala,Girl,Tamil,Goddess Parvati,,,,
2410,Girija,Girl,Tamil,Parvati,,,,
2411,Girija,Girl,Tamil,Goddes Parvati,,,,
2412,Girisha,Girl,Tamil,Goddess Parvati,,,,
2413,Gita,Girl,Tamil,Song,,,,
2414,"Gita, Geeta",Girl,Tamil,"song, Bhagwad Gita",,,,
2415,Gitali,Girl,Tamil,Melodious,,,,
2416,Gitanjali,Girl,Tamil,Collection of poems,,,,
2417,Gitanjali,Girl,Tamil,a collection of poems,,,,
2418,Gitashri,Girl,Tamil,the Bhagvat Gita,,,,
2419,Gitika,Girl,Tamil,A small song,,,,
2421,Giva,Girl,Tamil,Hill,,,,
2422,GnanaChelvi,Girl,Tamil,Intelligent Girl,,,,
2423,GnanaMagal,Girl,Tamil,Intelligent Girl,,,,
2424,GnanaMalar,Girl,Tamil,Intelligent Flower,,,,
2425,GnanaMani,Girl,Tamil,Intelligent Gem,,,,
2426,GnanaVadivu,Girl,Tamil,Symbol of Intelligence,,,,
2427,GnanaValli,Girl,Tamil,Intelligent,,,,
2428,Goda,Girl,Tamil,,,,,
2429,Goda Devi,Girl,Tamil,,,,,
2430,Godavari,Girl,Tamil,River Godavari,,,,
2431,Godavari,Girl,Tamil,river Godavari in India,,,,
2432,Godavri,Girl,Tamil,A river,,,,
2433,Gomati,Girl,Tamil,river Gomati in India,,,,
2434,Gomti,Girl,Tamil,A river,,,,
2435,Gopa,Girl,Tamil,Gautama's wife,,,,
2436,Gopi,Girl,Tamil,Milkmaid friends of Lord Krishna,,,,
2437,Gopika,Girl,Tamil,Cowherd girls,,,,
2439,Gorma,Girl,Tamil,Goddess Parvati,,,,
2440,Gorochana,Girl,Tamil,Goddes Parvati,,,,
2441,Gourangi,Girl,Tamil,Fair complexioned,,,,
2443,Gowri,Girl,Tamil,"Bright, Parvati",,,,
2444,Greeshma,Girl,Tamil,Kind of Season,,,,
2445,Grishma,Girl,Tamil,Warmth,,,,
2446,Guddu,Girl,Tamil,,,,,
2447,Gul,Girl,Tamil,Flower,,,,
2448,Gulab,Girl,Tamil,Rose,,,,
2449,Gulika,Girl,Tamil,A pearl,,,,
2450,Guna,Girl,Tamil,Good Character,,,,
2451,GunaMaalai,Girl,Tamil,Good Character,,,,
2452,GunaMalar,Girl,Tamil,Good Character,,,,
2453,GunaVadivu,Girl,Tamil,Symbol of Good Character,,,,
2454,Gunavati,Girl,Tamil,virtuous,,,,
2455,Gunita,Girl,Tamil,Virtuous,,,,
2456,Gunjan,Girl,Tamil,Humming,,,,
2457,Gunjita,Girl,Tamil,Humming of bee,,,,
2458,Gunjita,Girl,Tamil,the humming of bee,,,,
2459,Gunnika,Girl,Tamil,Garland,,,,
2460,Gurjari,Girl,Tamil,name of an Indian raaga,,,,
2461,Gurparveen,Girl,Tamil,Goddess of the stars,,,,
2462,Gyanada,Girl,Tamil,Saraswati,,,,
2463,Gyanada,Girl,Tamil,Goddes Saraswati,,,,
2464,Haadiya,Boy,Tamil,guide to righteousness,,,,
2465,Hakesh,Boy,Tamil,Lord of sound,,,,
2466,Hana,Boy,Tamil,happiness,,,,
2467,Hanan,Boy,Tamil,mercy,,,,
2468,Hans,Boy,Tamil,swan,,,,
2469,Hansaraj,Boy,Tamil,king of Swans,,,,
2470,Hanshal,Boy,Tamil,Swan like,,,,
2471,Hansin,Boy,Tamil,The universal Soul,,,,
2472,Hansraaj,Boy,Tamil,king of swans,,,,
2473,Hanuman,Boy,Tamil,"a devotee of Lord Ram, son of Anjani",,,,
2474,Hanuman,Boy,Tamil,Monkey God,,,,
2475,Hanumant,Boy,Tamil,The monkey god,,,,
2476,Har,Boy,Tamil,name of Shiva,,,,
2477,Hara,Boy,Tamil,The Remover of Sins,,,,
2478,Hardik,Boy,Tamil,heartfelt,,,,
2479,Hareendra,Boy,Tamil,Lord Shiva,,,,
2480,Harekrishna,Boy,Tamil,Lord Krishna,,,,
2481,Haresh,Boy,Tamil,Lord Krishna,,,,
2482,Haresh,Boy,Tamil,Lord Shiva,,,,
2483,Hari,Boy,Tamil,"Lord Vishnu, Monkey",,,,
2484,Hari,Boy,Tamil,name of Vishnu,,,,
2485,Hari,Boy,Tamil,"Om saluting Brahma, Vishnu, Shiva",,,,
2486,Hariaksa,Boy,Tamil,Lord Shiva,,,,
2487,Haricharan,Boy,Tamil,feet of the lord,,,,
2488,Haridas,Boy,Tamil,servant of Hari,,,,
2489,Haridutt,Boy,Tamil,gift of Hari,,,,
2490,Harigopal,Boy,Tamil,lord krishna,,,,
2491,Harihar,Boy,Tamil,Lord Vishu and Lord Shiva together,,,,
2492,Harihar,Boy,Tamil,Shiva and Vishnu together,,,,
2493,Harij,Boy,Tamil,The horizon,,,,
2494,Harikrishna,Boy,Tamil,,,,,
2495,Harilal,Boy,Tamil,son of Hari,,,,
2497,Harinarayan,Boy,Tamil,Lord Vishnu,,,,
2498,Harindra,Boy,Tamil,A tree,,,,
2499,Harindranath,Boy,Tamil,lord of Hari,,,,
2500,Hariprasad,Boy,Tamil,blessed by Lord Krishna,,,,
2501,Haripreet,Boy,Tamil,Beloved of Gods,,,,
2502,Hariram,Boy,Tamil,Lord Rama,,,,
2503,Harish,Boy,Tamil,,,,,
2504,Harish,Boy,Tamil,"Lord Shiva, king of Monkeys ( Sugreev )",,,,
2505,Harishankar,Boy,Tamil,Lord Shiva,,,,
2506,Harishankar,Boy,Tamil,Lord Vishnu and Lord Shankar (Shiva),,,,
2507,Harishchandra,Boy,Tamil,king of Surya dynasty,,,,
2508,Harit,Boy,Tamil,green,,,,
2509,Haritbaran,Boy,Tamil,green,,,,
2510,Harivansh,Boy,Tamil,belonging to the family of Hari,,,,
2511,Harivilaas,Boy,Tamil,the abode of Hari,,,,
2512,Harjeet,Boy,Tamil,victorious,,,,
2513,Harkrishna,Boy,Tamil,Lord Krishna,,,,
2514,Harmendra,Boy,Tamil,moon,,,,
2515,Harmendra,Boy,Tamil,the moon,,,,
2516,Haroon,Boy,Tamil,Hope,,,,
2517,Harsh,Boy,Tamil,happiness,,,,
2518,Harsha,Boy,Tamil,"delight, Joy",,,,
2519,Harsha,Boy,Tamil,"joy, delight",,,,
2520,Harshad,Boy,Tamil,one who gives pleasure,,,,
2521,Harshad,Boy,Tamil,one who showers joy,,,,
2522,Harshal,Boy,Tamil,a lover,,,,
2523,Harshal,Boy,Tamil,joyful,,,,
2524,Harshavardhan,Boy,Tamil,creator of joy,,,,
2525,Harshini,Boy,Tamil,joyful,,,,
2526,Harshit,Boy,Tamil,joyous,,,,
2527,Harshul,Boy,Tamil,deer,,,,
2529,Harshvardhan,Boy,Tamil,"one who increases joy, happiness",,,,
2530,Harteij,Boy,Tamil,Radiance of Lord,,,,
2531,Hasan,Boy,Tamil,Laughter,,,,
2532,Hasit,Boy,Tamil,happy,,,,
2533,Hasmukh,Boy,Tamil,Full of cheer,,,,
2534,Hastin,Boy,Tamil,elephant,,,,
2535,Havish,Boy,Tamil,Lord Shiva,,,,
2536,Hem,Boy,Tamil,Gold; Lord Buddha,,,,
2537,Hemaadri,Boy,Tamil,mountain of gold,,,,
2538,Hemachandra,Boy,Tamil,golden moon,,,,
2540,Hemadri,Boy,Tamil,mountain of gold,,,,
2542,Hemakesh,Boy,Tamil,Lord Shiva,,,,
2543,Hemamdar,Boy,Tamil,golden creeper,,,,
2544,Hemang,Boy,Tamil,one with shining body,,,,
2545,Hemanga,Boy,Tamil,golden coloured,,,,
2546,Hemant,Boy,Tamil,most beautiful season of the year,,,,
2547,Hemant,Boy,Tamil,one of the 6 seasons ( part of winter ),,,,
2548,Hemaprakash,Boy,Tamil,golden light,,,,
2549,Hemaraj,Boy,Tamil,king of gold,,,,
2551,Hemavatinandan,Boy,Tamil,son of Goddess Parvati,,,,
2552,Hemavatinandan,Boy,Tamil,son of Goddess Parvati ( Ganesh ),,,,
2553,Hemchander,Boy,Tamil,golden moon,,,,
2554,Hemdev,Boy,Tamil,Lord of wealth,,,,
2555,Hemen,Boy,Tamil,The King of Gold,,,,
2556,Hemendra,Boy,Tamil,Lord of gold,,,,
2558,Hemendu,Boy,Tamil,golden moon,,,,
2559,Hemendu,Boy,Tamil,golden moon.,,,,
2560,Hemish,Boy,Tamil,Lord of the earth,,,,
2561,Hemraaj,Boy,Tamil,king of gold,,,,
2562,Heramba,Boy,Tamil,belonging to Lord Ganesh,,,,
2563,Heramba,Boy,Tamil,"boastful, name of Ganapati",,,,
2564,Hetal,Boy,Tamil,Cheerful,,,,
2565,Himaadri,Boy,Tamil,snow mountain,,,,
2566,Himaanshu,Boy,Tamil,moon,,,,
2567,Himachal,Boy,Tamil,the Himalayas,,,,
2568,Himanish,Boy,Tamil,Lord Shiva,,,,
2569,Himank,Boy,Tamil,Diamond,,,,
2570,Himanshu,Boy,Tamil,one radiating cool light ( moon ),,,,
2571,Himmat,Boy,Tamil,courage,,,,
2572,Himnish,Boy,Tamil,Lord Shiva,,,,
2573,Hind,Boy,Tamil,India,,,,
2574,Hindola,Boy,Tamil,a raga,,,,
2575,Hiral,Boy,Tamil,wealthy,,,,
2576,Hiranmaya,Boy,Tamil,made of gold,,,,
2577,Hiranya,Boy,Tamil,a precious metal,,,,
2578,Hiranya,Boy,Tamil,wealth,,,,
2579,Hiranyak,Boy,Tamil,Name of a Maharishi,,,,
2580,Hiren,Boy,Tamil,Lord of the Diamonds,,,,
2581,Hirendra,Boy,Tamil,lord of diamonds,,,,
2582,Hiresh,Boy,Tamil,king of Gems,,,,
2584,Hitakrit,Boy,Tamil,"well wisher, well to do",,,,
2585,Hiten,Boy,Tamil,,,,,
2586,Hitendra,Boy,Tamil,,,,,
2587,Hitesh,Boy,Tamil,,,,,
2588,Hriday,Boy,Tamil,the heart,,,,
2589,Hridayanath,Boy,Tamil,lord of the heart,,,,
2590,Hridayesh,Boy,Tamil,king of Heart,,,,
2591,Hridayesh,Boy,Tamil,lord of the heart,,,,
2592,Hridaynath,Boy,Tamil,beloved,,,,
2593,Hridyanshu,Boy,Tamil,"light from heart, moon",,,,
2594,Hrishi,Boy,Tamil,Pleasure,,,,
2595,Hrishikesh,Boy,Tamil,"Lord of the senses, Vishnu",,,,
2596,Hrishikesh,Boy,Tamil,"one who controls senses, Lord Krishna, Lord Vishnu",,,,
2597,Hrithik,Boy,Tamil,From the Heart,,,,
2598,Huda,Boy,Tamil,right guidance,,,,
2599,Haimavathi,Girl,Tamil,Godess Lakshmi,,,,
2600,Haimi,Girl,Tamil,Golden,,,,
2601,Hamsa,Girl,Tamil,Swan,,,,
2602,Hamsavahini,Girl,Tamil,who rides a swan; Saraswathi,,,,
2603,Hamsini,Girl,Tamil,who rides a swan; Saraswathi,,,,
2604,Hansa,Girl,Tamil,Swan,,,,
2606,Hansamala,Girl,Tamil,a line or row of swans,,,,
2607,Hansini,Girl,Tamil,Swan and Beautiful lady,,,,
2608,Hansini,Girl,Tamil,"swan, very pretty lady",,,,
2609,Haribala,Girl,Tamil,Daughter of Lord Vishnu,,,,
2610,Harinakshi,Girl,Tamil,One with eyes like deer,,,,
2611,Harinakshi,Girl,Tamil,one with deer like eyes,,,,
2612,Harini,Girl,Tamil,Goddess Lakshmi,,,,
2613,Harini,Girl,Tamil,A deer,,,,
2614,Haripriya,Girl,Tamil,liked by Hari,,,,
2615,Haripriya,Girl,Tamil,"liked by Hari ( Goddess Lakshmi, Radha)",,,,
2616,Harita,Girl,Tamil,Green,,,,
2617,Harita,Girl,Tamil,"grass, turmerik, green - coloured",,,,
2618,Harper,Girl,Tamil,One who plays the harp,,,,
2619,Harsha,Girl,Tamil,,,,,
2620,Harsha,Girl,Tamil,happiness,,,,
2621,Harshada,Girl,Tamil,one who brings happiness,,,,
2622,Harshal,Girl,Tamil,Glad,,,,
2623,Harshi,Girl,Tamil,Joyous,,,,
2624,Harshika,Girl,Tamil,"Joyous, who gives happiness",,,,
2625,Harshini,Girl,Tamil,Happy,,,,
2627,Harshita,Girl,Tamil,Joyful; who brings happiness,,,,
2628,Harshita,Girl,Tamil,happy,,,,
2629,Harsika,Girl,Tamil,Laugh,,,,
2630,Hasina,Girl,Tamil,Good,,,,
2631,Hasita,Girl,Tamil,Full of laughter,,,,
2632,Heera,Girl,Tamil,diamond,,,,
2633,Heerkani,Girl,Tamil,small diamond,,,,
2634,Hem,Girl,Tamil,,,,,
2635,Hema,Girl,Tamil,Golden,,,,
2636,Hema,Girl,Tamil,"golden, beautiful",,,,
2637,Hemadri,Girl,Tamil,Golden hills,,,,
2638,Hemakshi,Girl,Tamil,Golden eyes,,,,
2639,Hemal,Girl,Tamil,Golden,,,,
2640,Hemalata,Girl,Tamil,golden creeper,,,,
2642,Hemangi,Girl,Tamil,Golden body,,,,
2644,Hemangini,Girl,Tamil,Girl with golden body,,,,
2646,Hemani,Girl,Tamil,Goddess Parvati,,,,
2647,Hemanti,Girl,Tamil,born in the Hemant season,,,,
2648,Hemaprabha,Girl,Tamil,golden light,,,,
2649,Hemashri,Girl,Tamil,one with golden body,,,,
2650,Hemavati,Girl,Tamil,Goddess Parvati,,,,
2651,Hemavati,Girl,Tamil,"Goddess Parvati, Ganga",,,,
2652,Hemkanta,Girl,Tamil,golden girl,,,,
2653,Hemlata,Girl,Tamil,Golden creeper,,,,
2654,Henna,Girl,Tamil,Mehndi Hera,,,,
2655,Hetal,Girl,Tamil,,,,,
2656,Hilla,Girl,Tamil,Timid,,,,
2657,Hima,Girl,Tamil,Snow,,,,
2658,Hima,Girl,Tamil,bindu,,,,
2659,Himagouri,Girl,Tamil,Parvati,,,,
2660,Himagouri,Girl,Tamil,Goddess Parvati,,,,
2661,Himaja,Girl,Tamil,Goddess Parvati,,,,
2662,Himani,Girl,Tamil,Parvati,,,,
2663,Himani,Girl,Tamil,"Goddess Parvati, cold",,,,
2664,Hina,Girl,Tamil,A shrub,,,,
2665,Hinda,Girl,Tamil,female deer,,,,
2666,Hiral,Girl,Tamil,Wealthy,,,,
2667,Hiranmayi,Girl,Tamil,Golden girl,,,,
2669,Hita,Girl,Tamil,Lovable,,,,
2671,Hitaishi,Girl,Tamil,Well wisher,,,,
2672,Hiya,Girl,Tamil,Heart,,,,
2673,Hradini,Girl,Tamil,Lightening,,,,
2674,Hridya,Girl,Tamil,Heart,,,,
2675,Huma,Girl,Tamil,Bird of paradise,,,,
2676,Humaila,Girl,Tamil,Golden Necklace,,,,
2677,Hyma,Girl,Tamil,Godess Parvathi,,,,
2678,Hymavathi,Girl,Tamil,Godess Lakshmi,,,,
2679,Ibhanan,Boy,Tamil,Lord Ganesh,,,,
2680,Ichaa,Boy,Tamil,desire,,,,
2681,Idaspati,Boy,Tamil,God of rain (Vishnu),,,,
2682,Idhant,Boy,Tamil,Luminous,,,,
2683,Ijay,Boy,Tamil,Lord Vishnu,,,,
2684,Ikshan,Boy,Tamil,Sight,,,,
2685,Ikshu,Boy,Tamil,sugarcane,,,,
2686,Ilaiyaraja,Boy,Tamil,Prince,,,,
2687,Ilaiyavan,Boy,Tamil,Youthful,,,,
2688,Ilakkiyan,Boy,Tamil,Skilled in Literature,,,,
2689,Ilakkuvan,Boy,Tamil,Focussed; Goal-oriented,,,,
2690,Ilamadhi,Boy,Tamil,Youthful and Brilliant,,,,
2691,Ilamaran,Boy,Tamil,Youthful and Brave,,,,
2692,IlamParidhi,Boy,Tamil,Young Horse,,,,
2693,IlamPorai,Boy,Tamil,Prince,,,,
2694,Ilamuhil,Boy,Tamil,Youthful,,,,
2695,IlaMurugu,Boy,Tamil,God Murugan,,,,
2696,IlamValudhi,Boy,Tamil,,,,,
2697,IlanCheliyan,Boy,Tamil,Youthful and Prosperous,,,,
2698,Ilancheral,Boy,Tamil,Youthful,,,,
2699,Ilandevan,Boy,Tamil,Prince,,,,
2700,IlanGeeran,Boy,Tamil,,,,,
2701,Ilango,Boy,Tamil,Prince; Chera Prince who authored the classic Silappadhikaram,,,,
2702,Ilangovan,Boy,Tamil,Prince,,,,
2703,IlanKannan,Boy,Tamil,Infant God Kannan,,,,
2704,Ilanthiraiyan,Boy,Tamil,Youthful,,,,
2705,Ilanthiruman,Boy,Tamil,,,,,
2706,Ilanthirumaran,Boy,Tamil,,,,,
2707,Ilashpasti,Boy,Tamil,Lord of the earth,,,,
2708,Ilavalagan,Boy,Tamil,Young and Handsome,,,,
2709,Ilavarasan,Boy,Tamil,Prince,,,,
2710,Ilavenil,Boy,Tamil,As Promising as the Spring season,,,,
2711,Ilesh,Boy,Tamil,Lord of earth,,,,
2713,Ilisa,Boy,Tamil,King of the Earth,,,,
2714,Ina,Boy,Tamil,Lord Surya,,,,
2715,Inas,Boy,Tamil,Capable; Sociability,,,,
2716,Inban,Boy,Tamil,Happy,,,,
2717,Inbanathan,Boy,Tamil,Happy,,,,
2718,InbaVanan,Boy,Tamil,Happy,,,,
2719,Indeever,Boy,Tamil,a blue lotus,,,,
2720,Indeever,Boy,Tamil,Blue lotus,,,,
2721,Indivar,Boy,Tamil,Lord Vishnu,,,,
2722,Indra,Boy,Tamil,God of the skies,,,,
2723,Indra,Boy,Tamil,"king of Gods, most strong",,,,
2724,Indraarjun,Boy,Tamil,bright and brave Indra,,,,
2725,Indradatt,Boy,Tamil,gift of Indra,,,,
2726,Indradutt,Boy,Tamil,gift of Lord Indra,,,,
2727,Indradyumn,Boy,Tamil,splendour of Indra,,,,
2728,Indrajit,Boy,Tamil,conquerer of lord Indra ( Meghnad),,,,
2729,Indrajit,Boy,Tamil,Victor over Indra,,,,
2730,Indraneel,Boy,Tamil,emerald,,,,
2732,Indrasen,Boy,Tamil,eldest of the Pandavas,,,,
2733,Indrasena,Boy,Tamil,daughter of King Nala,,,,
2734,Indravadan,Boy,Tamil,,,,,
2735,Indubhushan,Boy,Tamil,"moon, Shiva",,,,
2736,Indubhushan,Boy,Tamil,the moon,,,,
2737,Induj,Boy,Tamil,mercury ( planet ),,,,
2738,Indukant,Boy,Tamil,moon,,,,
2739,Indulal,Boy,Tamil,moon's lustre,,,,
2740,Induleksh,Boy,Tamil,the moon,,,,
2741,Indumal,Boy,Tamil,Lord Shiva,,,,
2742,Indumauli,Boy,Tamil,Moon Crested,,,,
2743,Indushekhar,Boy,Tamil,Lord Shiva,,,,
2744,Indushekhar,Boy,Tamil,Shiva,,,,
2745,Inesh,Boy,Tamil,king of kings,,,,
2746,Inesh,Boy,Tamil,Lord Vishnu,,,,
2747,Inganam,Boy,Tamil,Knowledge,,,,
2748,Inimoliyan,Boy,Tamil,Who Speaks Sweet; Articulate,,,,
2749,Iniyan,Boy,Tamil,Pleasant,,,,
2750,InnisaiVanan,Boy,Tamil,,,,,
2751,Inoday,Boy,Tamil,Sunrise,,,,
2752,Ipsit,Boy,Tamil,desired,,,,
2753,IraiAnbu,Boy,Tamil,Divine Love,,,,
2754,IraiVanan,Boy,Tamil,,,,,
2755,Iraiyamudhan,Boy,Tamil,,,,,
2756,Iraiyan,Boy,Tamil,Blessed,,,,
2757,Iraiyannal,Boy,Tamil,,,,,
2758,Iraiyarasan,Boy,Tamil,Blessed,,,,
2759,Iraiyavan,Boy,Tamil,Blessed,,,,
2760,Iraj,Boy,Tamil,Lord Hanuman,,,,
2761,Iravan,Boy,Tamil,King of ocean,,,,
2762,Iravat,Boy,Tamil,Rain clouds,,,,
2763,Iresh,Boy,Tamil,"Lord of earth, Vishnu",,,,
2764,Irumporai,Boy,Tamil,Brave,,,,
2765,Irumudi,Boy,Tamil,,,,,
2766,IsaiArasu,Boy,Tamil,King of Music,,,,
2767,Isaiko,Boy,Tamil,King of Music,,,,
2768,Isaimani,Boy,Tamil,Music,,,,
2769,IsaiMurasu,Boy,Tamil,,,,,
2770,IsaiValan,Boy,Tamil,Skilled in Music,,,,
2771,IsaiVanan,Boy,Tamil,Skilled in Music,,,,
2772,Ish,Boy,Tamil,Lord Vishnu,,,,
2773,Ishaan,Boy,Tamil,Lord Shiva,,,,
2774,Ishan,Boy,Tamil,"sun, Lord Shiva, Lord Vishnu",,,,
2775,Ishan,Boy,Tamil,The lord of wealth,,,,
